timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
3715.00;0.00;0.00;0.00;0.00;0.00;75.61;HBEFA3/PC_G_EU4;0.00;0.00;veh205;:3553717000_0_0;51.57;1.58;!veh205!var#1;1.11;veh_passenger;0.00;16.367469;48.206844
3716.00;20.39;6029.18;4.94;64.78;2.05;201.86;HBEFA3/Bus;0.00;1906.47;bus62;25950770_0;67.64;23.34;!bus62!var#1;1.30;bus_bus;0.00;16.375874;48.210547
3716.00;0.00;0.00;0.00;0.00;0.00;41.53;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle60;:1945672227_0_0;50.10;4.21;!motorcycle60!var#1;3.83;motorcycle_motorcycle;0.00;16.374311;48.210240
3716.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle61;4997564#1_0;54.78;4.77;!motorcycle61!var#1;1.33;motorcycle_motorcycle;0.00;16.367572;48.206872
3716.00;25.01;16758.02;0.00;148.97;3.14;157.89;HBEFA3/HDV;0.00;5271.53;truck100;4998700#0_0;73.27;21.43;!truck100!var#1;7.89;truck_truck;0.00;16.363327;48.209482
3716.00;0.00;0.00;0.00;0.00;0.00;337.02;HBEFA3/HDV;0.00;0.00;truck101;:60571043_0_0;68.01;3.81;!truck101!var#1;5.20;truck_truck;0.00;16.364585;48.211349
3716.00;0.00;0.00;0.00;0.00;0.00;238.91;HBEFA3/HDV;0.00;0.00;truck102;:cluster_17322929_1828819399_3653702784_9_0;70.31;8.52;!truck102!var#1;8.07;truck_truck;0.00;16.362094;48.209888
3716.00;0.00;0.00;0.00;0.00;0.00;343.60;HBEFA3/HDV;0.00;0.00;truck98;:33196571_0_0;68.38;7.02;!truck98!var#1;4.96;truck_truck;0.00;16.370391;48.209581
3716.00;145.64;6677.84;0.82;2.93;0.14;124.60;HBEFA3/PC_G_EU4;0.00;2129.92;veh195;4952816#0_0;69.92;1.94;!veh195!var#1;6.94;veh_passenger;0.00;16.370610;48.210209
3716.00;0.00;0.00;0.00;0.00;0.00;159.35;HBEFA3/PC_G_EU4;0.00;0.00;veh203;:17322927_1_0;53.75;2.68;!veh203!var#1;1.66;veh_passenger;0.00;16.367371;48.206847
3716.00;137.02;2703.49;0.69;1.19;0.06;69.10;HBEFA3/PC_G_EU4;0.00;862.34;veh205;:3553717000_0_0;59.34;3.31;!veh205!var#1;1.73;veh_passenger;0.00;16.367491;48.206850
3717.00;0.00;0.00;0.00;0.00;0.00;201.86;HBEFA3/Bus;0.00;0.00;bus62;25950770_0;65.26;24.24;!bus62!var#1;0.90;bus_bus;0.00;16.375869;48.210540
3717.00;109.20;1883.00;0.42;0.47;0.11;39.84;HBEFA3/LDV_G_EU6;0.00;600.67;motorcycle60;30323046#1_0;59.12;3.45;!motorcycle60!var#1;4.14;motorcycle_motorcycle;0.00;16.374347;48.210268
3717.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle61;4997564#1_0;56.41;6.10;!motorcycle61!var#1;1.32;motorcycle_motorcycle;0.00;16.367588;48.206876
3717.00;24.49;16310.93;0.00;145.12;3.08;157.89;HBEFA3/HDV;0.00;5130.87;truck100;4998700#0_0;73.22;29.62;!truck100!var#1;8.20;truck_truck;0.00;16.363367;48.209414
3717.00;22.01;13898.60;0.00;129.35;2.85;342.97;HBEFA3/HDV;0.00;4372.04;truck101;571594915#1_0;71.81;4.10;!truck101!var#1;5.55;truck_truck;0.00;16.364565;48.211397
3717.00;23.72;15630.74;0.00;139.65;2.99;237.35;HBEFA3/HDV;0.00;4916.89;truck102;:cluster_17322929_1828819399_3653702784_9_0;73.06;16.85;!truck102!var#1;8.33;truck_truck;0.00;16.361999;48.209848
3717.00;21.71;13607.37;0.00;127.36;2.82;318.28;HBEFA3/HDV;0.00;4280.43;truck98;30322208#3_0;71.67;3.69;!truck98!var#1;5.31;truck_truck;0.00;16.370343;48.209616
3717.00;76.22;3769.91;0.43;1.54;0.06;133.18;HBEFA3/PC_G_EU4;0.00;1202.44;veh195;4952816#0_0;63.23;9.71;!veh195!var#1;7.77;veh_passenger;0.00;16.370682;48.210159
3717.00;130.27;2561.34;0.65;1.12;0.05;145.64;HBEFA3/PC_G_EU4;0.00;817.00;veh203;:17322927_1_0;58.11;4.65;!veh203!var#1;1.97;veh_passenger;0.00;16.367391;48.206835
3717.00;0.00;0.00;0.00;0.00;0.00;67.11;HBEFA3/PC_G_EU4;0.00;0.00;veh205;:3553717000_0_0;54.42;4.58;!veh205!var#1;1.27;veh_passenger;0.00;16.367507;48.206854
3718.00;20.56;6046.00;4.94;65.19;2.06;201.86;HBEFA3/Bus;0.00;1911.74;bus62;25950770_0;68.09;25.24;!bus62!var#1;1.00;bus_bus;0.00;16.375864;48.210532
3718.00;161.10;3645.52;0.68;0.82;0.21;39.84;HBEFA3/LDV_G_EU6;0.00;1162.90;motorcycle60;30323046#1_0;64.36;8.98;!motorcycle60!var#1;5.53;motorcycle_motorcycle;0.00;16.374396;48.210306
3718.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle61;4997564#1_0;56.34;7.40;!motorcycle61!var#1;1.30;motorcycle_motorcycle;0.00;16.367605;48.206881
3718.00;20.00;12278.54;0.00;113.55;2.59;157.89;HBEFA3/HDV;0.00;3862.34;truck100;4998700#0_0;72.07;37.88;!truck100!var#1;8.25;truck_truck;0.00;16.363407;48.209344
3718.00;20.00;12095.07;0.00;115.06;2.63;343.38;HBEFA3/HDV;0.00;3804.67;truck101;:10096059094_0_0;71.00;0.52;!truck101!var#1;5.72;truck_truck;0.00;16.364544;48.211446
3718.00;18.65;11066.65;0.00;104.02;2.44;236.73;HBEFA3/HDV;0.00;3481.10;truck102;:cluster_17322929_1828819399_3653702784_9_0;71.77;25.16;!truck102!var#1;8.31;truck_truck;0.00;16.361904;48.209809
3718.00;16.85;9235.14;0.00;93.28;2.30;315.88;HBEFA3/HDV;0.00;2904.99;truck98;30322208#3_0;69.49;8.93;!truck98!var#1;5.24;truck_truck;0.00;16.370294;48.209651
3718.00;0.00;0.00;0.00;0.00;0.00;122.13;HBEFA3/PC_G_EU4;0.00;0.00;veh195;4952816#0_0;58.55;17.08;!veh195!var#1;7.37;veh_passenger;0.00;16.370765;48.210123
3718.00;0.00;0.00;0.00;0.00;0.00;130.35;HBEFA3/PC_G_EU4;0.00;0.00;veh203;:17322927_1_0;53.48;5.95;!veh203!var#1;1.29;veh_passenger;0.00;16.367408;48.206833
3718.00;0.00;0.00;0.00;0.00;0.00;66.66;HBEFA3/PC_G_EU4;0.00;0.00;veh205;4997564#1_0;55.96;0.73;!veh205!var#1;1.17;veh_passenger;0.00;16.367521;48.206858
3719.00;0.00;0.00;0.00;0.00;0.00;201.86;HBEFA3/Bus;0.00;0.00;bus62;25950770_0;67.05;26.16;!bus62!var#1;0.92;bus_bus;0.00;16.375859;48.210524
3719.00;0.00;0.00;0.00;0.00;0.00;39.84;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle60;30323046#1_0;57.11;14.16;!motorcycle60!var#1;5.18;motorcycle_motorcycle;0.00;16.374442;48.210341
3719.00;149.34;1575.78;0.55;0.39;0.15;67.04;HBEFA3/LDV_G_EU6;0.00;502.68;motorcycle61;4997564#1_0;58.67;9.16;!motorcycle61!var#1;1.76;motorcycle_motorcycle;0.00;16.367627;48.206887
3719.00;0.00;0.00;0.00;0.00;0.00;157.89;HBEFA3/HDV;0.00;0.00;truck100;4998700#0_0;67.03;45.10;!truck100!var#1;7.23;truck_truck;0.00;16.363442;48.209284
3719.00;0.00;0.00;0.00;0.00;0.00;343.38;HBEFA3/HDV;0.00;0.00;truck101;571594915#2_0;68.56;0.96;!truck101!var#1;5.44;truck_truck;0.00;16.364524;48.211494
3719.00;18.72;11127.25;0.00;104.51;2.45;236.31;HBEFA3/HDV;0.00;3500.16;truck102;:cluster_17322929_1828819399_3653702784_9_0;71.77;33.45;!truck102!var#1;8.29;truck_truck;0.00;16.361810;48.209768
3719.00;18.11;10365.61;0.00;102.06;2.43;315.88;HBEFA3/HDV;0.00;3260.62;truck98;30322208#3_0;70.06;14.21;!truck98!var#1;5.28;truck_truck;0.00;16.370246;48.209686
3719.00;55.97;2744.08;0.32;1.05;0.04;122.69;HBEFA3/PC_G_EU4;0.00;875.26;veh195;4952816#0_0;61.27;24.77;!veh195!var#1;7.69;veh_passenger;0.00;16.370851;48.210085
3719.00;0.00;0.00;0.00;0.00;0.00;116.41;HBEFA3/PC_G_EU4;0.00;0.00;veh203;:17322927_1_0;55.12;6.96;!veh203!var#1;1.02;veh_passenger;0.00;16.367421;48.206833
3719.00;0.00;0.00;0.00;0.00;0.00;66.74;HBEFA3/PC_G_EU4;0.00;0.00;veh205;4997564#1_0;55.49;1.71;!veh205!var#1;0.99;veh_passenger;0.00;16.367534;48.206861
3720.00;20.75;6249.59;4.97;66.55;2.08;201.86;HBEFA3/Bus;0.00;1976.19;bus62;25950770_0;68.51;27.25;!bus62!var#1;1.09;bus_bus;0.00;16.375854;48.210515
3720.00;120.26;2923.19;0.50;0.68;0.15;39.34;HBEFA3/LDV_G_EU6;0.00;932.48;motorcycle60;30323046#1_0;62.08;20.12;!motorcycle60!var#1;5.97;motorcycle_motorcycle;0.00;16.374494;48.210382
3720.00;140.46;1508.18;0.51;0.38;0.14;67.04;HBEFA3/LDV_G_EU6;0.00;481.12;motorcycle61;4997564#1_0;57.80;11.16;!motorcycle61!var#1;2.00;motorcycle_motorcycle;0.00;16.367652;48.206893
3720.00;17.93;10337.71;0.00;99.62;2.38;187.18;HBEFA3/HDV;0.00;3251.81;truck100;:1068425393_0_0;70.93;0.69;!truck100!var#1;7.19;truck_truck;0.00;16.363429;48.209222
3720.00;20.33;12388.64;0.00;117.44;2.67;343.30;HBEFA3/HDV;0.00;3897.03;truck101;:339438549_1_0;71.11;0.94;!truck101!var#1;5.64;truck_truck;0.00;16.364504;48.211542
3720.00;16.24;8884.75;0.00;87.17;2.18;235.12;HBEFA3/HDV;0.00;2794.71;truck102;-1335560424_0;71.07;4.01;!truck102!var#1;8.14;truck_truck;0.00;16.361719;48.209728
3720.00;18.50;10723.83;0.00;104.78;2.48;317.42;HBEFA3/HDV;0.00;3373.31;truck98;:33196566_0_0;70.25;3.05;!truck98!var#1;5.35;truck_truck;0.00;16.370199;48.209722
3720.00;44.01;2190.25;0.25;0.79;0.02;123.15;HBEFA3/PC_G_EU4;0.00;698.61;veh195;4952816#0_0;60.32;32.52;!veh195!var#1;7.74;veh_passenger;0.00;16.370938;48.210046
3720.00;141.92;2548.84;0.71;1.13;0.06;99.22;HBEFA3/PC_G_EU4;0.00;813.01;veh203;:17322927_1_0;57.41;8.20;!veh203!var#1;1.24;veh_passenger;0.00;16.367437;48.206836
3720.00;137.21;3123.84;0.70;1.38;0.07;66.94;HBEFA3/PC_G_EU4;0.00;996.40;veh205;4997564#1_0;62.44;3.97;!veh205!var#1;2.26;veh_passenger;0.00;16.367562;48.206869
3721.00;20.46;6019.24;4.94;64.87;2.05;201.86;HBEFA3/Bus;0.00;1903.30;bus62;25950770_0;67.80;28.38;!bus62!var#1;1.13;bus_bus;0.00;16.375848;48.210506
3721.00;0.00;0.00;0.00;0.00;0.00;39.34;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle60;30323046#1_0;49.87;23.98;!motorcycle60!var#1;3.85;motorcycle_motorcycle;0.00;16.374527;48.210408
3721.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle61;4997564#1_0;53.90;12.57;!motorcycle61!var#1;1.41;motorcycle_motorcycle;0.00;16.367669;48.206898
3721.00;36.87;27450.92;0.00;232.16;4.42;228.38;HBEFA3/HDV;0.00;8635.34;truck100;4998701_0;76.71;5.10;!truck100!var#1;8.19;truck_truck;0.00;16.363350;48.209172
3721.00;34.09;24842.63;0.00;213.49;4.14;343.31;HBEFA3/HDV;0.00;7814.84;truck101;:339438549_1_0;76.29;7.65;!truck101!var#1;6.72;truck_truck;0.00;16.364479;48.211601
3721.00;20.07;12330.23;0.00;114.02;2.60;234.54;HBEFA3/HDV;0.00;3878.60;truck102;-1335560424_0;72.06;12.21;!truck102!var#1;8.20;truck_truck;0.00;16.361628;48.209686
3721.00;0.00;0.00;0.00;0.00;0.00;325.98;HBEFA3/HDV;0.00;0.00;truck98;:1086399425_0_0;67.02;3.36;!truck98!var#1;4.83;truck_truck;0.00;16.370166;48.209759
3721.00;50.33;2639.17;0.29;1.00;0.03;123.15;HBEFA3/PC_G_EU4;0.00;841.80;veh195;4952816#0_0;61.25;40.53;!veh195!var#1;8.01;veh_passenger;0.00;16.371027;48.210005
3721.00;135.21;2700.31;0.68;1.19;0.06;80.15;HBEFA3/PC_G_EU4;0.00;861.32;veh203;:3553717000_0_0;59.30;0.88;!veh203!var#1;1.84;veh_passenger;0.00;16.367461;48.206842
3721.00;121.94;2352.71;0.61;1.01;0.05;67.04;HBEFA3/PC_G_EU4;0.00;750.45;veh205;4997564#1_0;56.69;6.20;!veh205!var#1;2.22;veh_passenger;0.00;16.367590;48.206877
3722.00;20.83;6402.84;4.99;67.45;2.10;201.86;HBEFA3/Bus;0.00;2024.71;bus62;25950770_0;68.54;29.68;!bus62!var#1;1.29;bus_bus;0.00;16.375841;48.210495
3722.00;109.11;1893.59;0.42;0.47;0.11;39.34;HBEFA3/LDV_G_EU6;0.00;604.05;motorcycle60;30323046#1_0;59.15;28.15;!motorcycle60!var#1;4.17;motorcycle_motorcycle;0.00;16.374564;48.210437
3722.00;147.13;1363.74;0.53;0.35;0.14;67.04;HBEFA3/LDV_G_EU6;0.00;435.04;motorcycle61;4997564#1_0;56.77;14.03;!motorcycle61!var#1;1.46;motorcycle_motorcycle;0.00;16.367687;48.206903
3722.00;15.62;8321.15;0.00;82.93;2.12;229.74;HBEFA3/HDV;0.00;2617.41;truck100;4998701_0;70.82;13.10;!truck100!var#1;8.00;truck_truck;0.00;16.363266;48.209127
3722.00;25.61;17244.02;0.00;153.60;3.22;350.60;HBEFA3/HDV;0.00;5424.43;truck101;170511029_0;73.30;4.45;!truck101!var#1;7.17;truck_truck;0.00;16.364465;48.211664
3722.00;25.98;17678.93;0.00;155.38;3.23;234.54;HBEFA3/HDV;0.00;5561.22;truck102;-1335560424_0;73.72;20.77;!truck102!var#1;8.56;truck_truck;0.00;16.361533;48.209643
3722.00;22.45;14271.28;0.00;132.61;2.91;328.56;HBEFA3/HDV;0.00;4489.28;truck98;:1086399425_0_0;72.00;8.62;!truck98!var#1;5.25;truck_truck;0.00;16.370130;48.209800
3722.00;0.00;0.00;0.00;0.00;0.00;123.15;HBEFA3/PC_G_EU4;0.00;0.00;veh195;4952816#0_0;57.50;47.81;!veh195!var#1;7.28;veh_passenger;0.00;16.371108;48.209968
3722.00;126.83;2619.58;0.64;1.14;0.05;69.36;HBEFA3/PC_G_EU4;0.00;835.57;veh203;:3553717000_0_0;58.70;3.15;!veh203!var#1;2.26;veh_passenger;0.00;16.367489;48.206849
3722.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/PC_G_EU4;0.00;0.00;veh205;4997564#1_0;53.15;7.65;!veh205!var#1;1.45;veh_passenger;0.00;16.367608;48.206881
3723.00;0.00;0.00;0.00;0.00;0.00;201.86;HBEFA3/Bus;0.00;0.00;bus62;25950770_0;66.88;30.84;!bus62!var#1;1.16;bus_bus;0.00;16.375835;48.210485
3723.00;199.92;4736.88;0.86;1.04;0.28;39.34;HBEFA3/LDV_G_EU6;0.00;1511.05;motorcycle60;30323046#1_0;66.92;34.24;!motorcycle60!var#1;6.09;motorcycle_motorcycle;0.00;16.374617;48.210478
3723.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle61;4997564#1_0;54.86;15.15;!motorcycle61!var#1;1.12;motorcycle_motorcycle;0.00;16.367701;48.206907
3723.00;19.88;12150.48;0.00;112.78;2.58;229.74;HBEFA3/HDV;0.00;3822.06;truck100;4998701_0;71.93;21.15;!truck100!var#1;8.05;truck_truck;0.00;16.363183;48.209081
3723.00;31.07;22207.81;0.00;191.55;3.80;352.92;HBEFA3/HDV;0.00;6985.94;truck101;170511029_0;75.03;12.33;!truck101!var#1;7.88;truck_truck;0.00;16.364454;48.211735
3723.00;0.00;0.00;0.00;0.00;0.00;328.55;HBEFA3/HDV;0.00;0.00;truck98;9226410_0;68.29;3.49;!truck98!var#1;4.98;truck_truck;0.00;16.370096;48.209839
3723.00;65.23;3286.65;0.37;1.30;0.05;123.15;HBEFA3/PC_G_EU4;0.00;1048.31;veh195;:68963118_1_0;62.34;0.11;!veh195!var#1;7.86;veh_passenger;0.00;16.371195;48.209929
3723.00;0.00;0.00;0.00;0.00;0.00;66.97;HBEFA3/PC_G_EU4;0.00;0.00;veh203;:3553717000_0_0;53.33;4.67;!veh203!var#1;1.52;veh_passenger;0.00;16.367508;48.206854
3723.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/PC_G_EU4;0.00;0.00;veh205;4997564#1_0;55.16;8.82;!veh205!var#1;1.17;veh_passenger;0.00;16.367622;48.206885
3724.00;20.28;5861.73;4.92;63.75;2.03;201.86;HBEFA3/Bus;0.00;1853.45;bus62;25950770_0;67.37;31.97;!bus62!var#1;1.13;bus_bus;0.00;16.375829;48.210476
3724.00;0.00;0.00;0.00;0.00;0.00;39.34;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle60;30323046#1_0;58.84;40.28;!motorcycle60!var#1;6.05;motorcycle_motorcycle;0.00;16.374669;48.210520
3724.00;154.62;1785.23;0.58;0.43;0.16;67.04;HBEFA3/LDV_G_EU6;0.00;569.49;motorcycle61;4997564#1_0;60.28;17.08;!motorcycle61!var#1;1.93;motorcycle_motorcycle;0.00;16.367726;48.206913
3724.00;18.61;11012.58;0.00;103.91;2.44;229.74;HBEFA3/HDV;0.00;3464.10;truck100;4998701_0;71.60;29.19;!truck100!var#1;8.04;truck_truck;0.00;16.363099;48.209035
3724.00;22.41;14434.96;0.00;130.60;2.85;344.37;HBEFA3/HDV;0.00;4540.72;truck101;170511029_0;72.61;20.40;!truck101!var#1;8.08;truck_truck;0.00;16.364430;48.211803
3724.00;20.88;12860.28;0.00;121.58;2.74;328.55;HBEFA3/HDV;0.00;4045.41;truck98;9226410_0;71.29;8.75;!truck98!var#1;5.26;truck_truck;0.00;16.370060;48.209879
3724.00;39.13;1993.41;0.22;0.70;0.02;122.81;HBEFA3/PC_G_EU4;0.00;635.83;veh195;:68963118_1_0;60.05;7.93;!veh195!var#1;7.82;veh_passenger;0.00;16.371283;48.209889
3724.00;0.00;0.00;0.00;0.00;0.00;66.67;HBEFA3/PC_G_EU4;0.00;0.00;veh203;4997564#1_0;54.92;0.82;!veh203!var#1;1.18;veh_passenger;0.00;16.367523;48.206858
3724.00;138.74;2556.64;0.69;1.13;0.06;67.04;HBEFA3/PC_G_EU4;0.00;815.50;veh205;4997564#1_0;57.71;10.26;!veh205!var#1;1.44;veh_passenger;0.00;16.367640;48.206890
3725.00;20.65;6219.96;4.97;66.21;2.08;201.86;HBEFA3/Bus;0.00;1966.83;bus62;25950770_0;68.19;33.20;!bus62!var#1;1.23;bus_bus;0.00;16.375822;48.210466
3725.00;0.00;0.00;0.00;0.00;0.00;41.27;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle60;:32665503_0_0;54.98;3.70;!motorcycle60!var#1;5.12;motorcycle_motorcycle;0.00;16.374715;48.210554
3725.00;136.55;1433.47;0.50;0.36;0.13;67.04;HBEFA3/LDV_G_EU6;0.00;457.28;motorcycle61;4997564#1_0;57.16;19.10;!motorcycle61!var#1;2.02;motorcycle_motorcycle;0.00;16.367751;48.206920
3725.00;19.33;11662.43;0.00;108.96;2.52;229.74;HBEFA3/HDV;0.00;3668.53;truck100;4998701_0;71.80;37.24;!truck100!var#1;8.06;truck_truck;0.00;16.363015;48.208989
3725.00;28.42;19872.24;0.00;172.50;3.50;319.38;HBEFA3/HDV;0.00;6251.20;truck101;170511029_0;74.36;28.97;!truck101!var#1;8.57;truck_truck;0.00;16.364356;48.211862
3725.00;0.00;0.00;0.00;0.00;0.00;328.55;HBEFA3/HDV;0.00;0.00;truck98;9226410_0;67.97;13.68;!truck98!var#1;4.93;truck_truck;0.00;16.370027;48.209918
3725.00;0.00;0.00;0.00;0.00;0.00;122.52;HBEFA3/PC_G_EU4;0.00;0.00;veh195;4952816#1_0;58.31;4.42;!veh195!var#1;7.35;veh_passenger;0.00;16.371365;48.209853
3725.00;0.00;0.00;0.00;0.00;0.00;66.76;HBEFA3/PC_G_EU4;0.00;0.00;veh203;4997564#1_0;56.00;1.93;!veh203!var#1;1.10;veh_passenger;0.00;16.367536;48.206862
3725.00;133.53;2580.61;0.67;1.13;0.06;67.04;HBEFA3/PC_G_EU4;0.00;823.14;veh205;4997564#1_0;58.19;12.05;!veh205!var#1;1.79;veh_passenger;0.00;16.367663;48.206896
3726.00;20.48;6089.48;4.95;65.25;2.06;201.86;HBEFA3/Bus;0.00;1925.55;bus62;25950770_0;67.82;34.46;!bus62!var#1;1.26;bus_bus;0.00;16.375816;48.210455
3726.00;131.53;3216.91;0.55;0.74;0.17;42.98;HBEFA3/LDV_G_EU6;0.00;1026.18;motorcycle60;30323046#2_0;62.83;4.89;!motorcycle60!var#1;6.08;motorcycle_motorcycle;0.00;16.374772;48.210594
3726.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle61;4997564#1_0;54.86;20.73;!motorcycle61!var#1;1.63;motorcycle_motorcycle;0.00;16.367771;48.206925
3726.00;16.29;8911.21;0.00;87.64;2.19;229.74;HBEFA3/HDV;0.00;2803.04;truck100;4998701_0;70.93;45.15;!truck100!var#1;7.91;truck_truck;0.00;16.362932;48.208944
3726.00;16.98;9576.49;0.00;92.20;2.26;319.38;HBEFA3/HDV;0.00;3012.32;truck101;170511029_0;71.46;37.43;!truck101!var#1;8.46;truck_truck;0.00;16.364284;48.211921
3726.00;23.14;14905.44;0.00;137.40;2.98;328.55;HBEFA3/HDV;0.00;4688.78;truck98;9226410_0;72.31;19.07;!truck98!var#1;5.39;truck_truck;0.00;16.369990;48.209959
3726.00;44.63;1959.59;0.25;0.69;0.02;122.48;HBEFA3/PC_G_EU4;0.00;625.05;veh195;4952816#1_0;59.58;11.70;!veh195!var#1;7.27;veh_passenger;0.00;16.371447;48.209817
3726.00;136.17;2834.62;0.69;1.25;0.06;66.94;HBEFA3/PC_G_EU4;0.00;904.16;veh203;4997564#1_0;60.45;3.88;!veh203!var#1;1.95;veh_passenger;0.00;16.367561;48.206869
3726.00;127.33;2667.61;0.64;1.16;0.06;67.04;HBEFA3/PC_G_EU4;0.00;850.89;veh205;4997564#1_0;59.06;14.35;!veh205!var#1;2.29;veh_passenger;0.00;16.367691;48.206904
3727.00;0.00;0.00;0.00;0.00;0.00;201.86;HBEFA3/Bus;0.00;0.00;bus62;25950770_0;66.36;35.51;!bus62!var#1;1.05;bus_bus;0.00;16.375810;48.210447
3727.00;0.00;0.00;0.00;0.00;0.00;42.81;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle60;:3666488119_0_0;55.53;2.56;!motorcycle60!var#1;5.28;motorcycle_motorcycle;0.00;16.374821;48.210628
3727.00;142.65;1364.96;0.52;0.35;0.13;67.04;HBEFA3/LDV_G_EU6;0.00;435.43;motorcycle61;4997564#1_0;56.68;22.38;!motorcycle61!var#1;1.65;motorcycle_motorcycle;0.00;16.367792;48.206931
3727.00;0.00;0.00;0.00;0.00;0.00;230.65;HBEFA3/HDV;0.00;0.00;truck100;:33196450_0_0;63.06;0.78;!truck100!var#1;5.92;truck_truck;0.00;16.362870;48.208911
3727.00;0.00;0.00;0.00;0.00;0.00;310.25;HBEFA3/HDV;0.00;0.00;truck101;170511029_0;70.65;45.62;!truck101!var#1;8.19;truck_truck;0.00;16.364203;48.211970
3727.00;17.03;9395.07;0.00;94.42;2.32;328.55;HBEFA3/HDV;0.00;2955.30;truck98;9226410_0;69.61;24.40;!truck98!var#1;5.33;truck_truck;0.00;16.369953;48.210001
3727.00;50.27;2290.93;0.28;0.85;0.02;122.48;HBEFA3/PC_G_EU4;0.00;730.73;veh195;4952816#1_0;60.26;19.07;!veh195!var#1;7.38;veh_passenger;0.00;16.371530;48.209780
3727.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/PC_G_EU4;0.00;0.00;veh203;4997564#1_0;55.44;5.56;!veh203!var#1;1.68;veh_passenger;0.00;16.367582;48.206874
3727.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/PC_G_EU4;0.00;0.00;veh205;4997564#1_0;53.46;15.93;!veh205!var#1;1.58;veh_passenger;0.00;16.367711;48.206909
3728.00;0.00;0.00;0.00;0.00;0.00;201.84;HBEFA3/Bus;0.00;0.00;bus62;:283103955_0_0;66.54;0.18;!bus62!var#1;0.88;bus_bus;0.00;16.375806;48.210439
3728.00;0.00;0.00;0.00;0.00;0.00;42.56;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle60;30323046#3_0;57.96;2.72;!motorcycle60!var#1;5.15;motorcycle_motorcycle;0.00;16.374869;48.210662
3728.00;142.24;1432.87;0.52;0.36;0.14;67.04;HBEFA3/LDV_G_EU6;0.00;457.09;motorcycle61;4997564#1_0;57.28;24.17;!motorcycle61!var#1;1.79;motorcycle_motorcycle;0.00;16.367814;48.206937
3728.00;0.00;0.00;0.00;0.00;0.00;259.23;HBEFA3/HDV;0.00;0.00;truck100;:33196450_0_0;68.90;6.45;!truck100!var#1;5.68;truck_truck;0.00;16.362800;48.208909
3728.00;0.00;0.00;0.00;0.00;0.00;287.64;HBEFA3/HDV;0.00;0.00;truck101;170511029_0;63.81;51.94;!truck101!var#1;6.32;truck_truck;0.00;16.364123;48.211986
3728.00;15.96;8422.50;0.00;86.99;2.20;328.55;HBEFA3/HDV;0.00;2649.35;truck98;9226410_0;69.07;29.59;!truck98!var#1;5.19;truck_truck;0.00;16.369918;48.210041
3728.00;57.14;2825.42;0.32;1.09;0.04;122.51;HBEFA3/PC_G_EU4;0.00;901.20;veh195;:33196575_1_0;61.44;0.34;!veh195!var#1;7.74;veh_passenger;0.00;16.371617;48.209742
3728.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/PC_G_EU4;0.00;0.00;veh203;4997564#1_0;56.06;7.13;!veh203!var#1;1.57;veh_passenger;0.00;16.367601;48.206880
3728.00;133.54;2457.36;0.66;1.08;0.05;67.04;HBEFA3/PC_G_EU4;0.00;783.84;veh205;4997564#1_0;56.84;17.56;!veh205!var#1;1.64;veh_passenger;0.00;16.367732;48.206915
3729.00;21.46;6944.45;5.06;71.32;2.16;201.73;HBEFA3/Bus;0.00;2196.10;bus62;:283103955_0_0;69.87;1.46;!bus62!var#1;1.28;bus_bus;0.00;16.375799;48.210429
3729.00;0.00;0.00;0.00;0.00;0.00;42.56;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle60;30323046#3_0;56.42;7.43;!motorcycle60!var#1;4.71;motorcycle_motorcycle;0.00;16.374913;48.210692
3729.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle61;4997564#1_0;55.00;25.61;!motorcycle61!var#1;1.44;motorcycle_motorcycle;0.00;16.367832;48.206942
