timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
845.00;39.34;bus9;30323046#1_0;31.65;0.00;5.24;bus_bus;16.374594;48.210461
845.00;121.39;motorcycle9;26565523#1_0;15.99;0.00;1.26;motorcycle_motorcycle;16.375588;48.209345
845.00;42.73;truck13;30323046#2_0;6.08;0.00;4.77;truck_truck;16.374783;48.210601
845.00;125.76;truck18;:32666488_5_0;6.79;0.00;7.14;truck_truck;16.373744;48.210315
845.00;238.29;truck19;4998720#1_0;1.06;0.00;7.41;truck_truck;16.363763;48.210486
845.00;299.96;truck21;-27368746#0_0;14.61;0.00;7.89;truck_truck;16.366498;48.211219
845.00;52.77;veh30;4998702#0_0;8.54;0.00;6.51;veh_passenger;16.363813;48.208213
845.00;126.34;veh34;4952862_0;7.18;0.00;5.70;veh_passenger;16.373547;48.210414
845.00;45.80;veh37;30322208#2_0;4.08;0.00;4.43;veh_passenger;16.370254;48.209371
845.00;81.93;veh40;:3725966760_7_0;5.99;0.00;6.97;veh_passenger;16.363633;48.208134
845.00;30.77;veh45;9226260_0;10.38;0.00;7.89;veh_passenger;16.367897;48.207723
845.00;94.45;veh48;:25267634_6_0;6.11;0.00;6.56;veh_passenger;16.361797;48.211013
846.00;125.18;bus10;745742180_0;26.91;0.00;4.35;bus_bus;16.374086;48.210147
846.00;225.54;bus11;4998730#0_0;30.85;0.00;5.37;bus_bus;16.371320;48.209485
846.00;225.70;bus12;4952856#0_0;8.67;0.00;8.13;bus_bus;16.371885;48.211159
846.00;163.26;bus13;:17322927_1_0;0.09;0.00;4.97;bus_bus;16.367356;48.206868
846.00;152.44;bus14;-4998703#1_0;25.24;0.00;5.19;bus_bus;16.365703;48.209707
846.00;39.34;bus9;30323046#1_0;37.13;0.00;5.48;bus_bus;16.374642;48.210498
846.00;121.39;motorcycle9;26565523#1_0;17.45;0.00;1.46;motorcycle_motorcycle;16.375605;48.209338
846.00;42.90;truck13;:3666488119_0_0;3.23;0.00;4.76;truck_truck;16.374827;48.210632
846.00;125.66;truck18;745742180_0;0.95;0.00;5.58;truck_truck;16.373804;48.210285
846.00;232.11;truck19;:33196459_1_0;2.91;0.00;6.92;truck_truck;16.363690;48.210449
846.00;299.96;truck21;-27368746#0_0;18.50;0.00;3.89;truck_truck;16.366453;48.211237
846.00;52.77;veh30;4998702#0_0;15.12;0.00;6.58;veh_passenger;16.363885;48.208248
846.00;126.34;veh34;4952862_0;14.11;0.00;6.94;veh_passenger;16.373621;48.210377
846.00;45.89;veh37;30322208#2_0;9.08;0.00;5.01;veh_passenger;16.370303;48.209402
846.00;57.90;veh40;:3725966760_7_0;12.81;0.00;6.82;veh_passenger;16.363713;48.208164
846.00;31.62;veh45;9226260_0;18.38;0.00;8.00;veh_passenger;16.367955;48.207783
846.00;147.56;veh48;:1837018205_3_0;0.66;0.00;5.98;veh_passenger;16.361841;48.210969
847.00;114.33;bus10;:cluster_12218710644_32665502_7_0;3.70;0.00;5.32;bus_bus;16.374151;48.210139
847.00;225.54;bus11;4998730#0_0;36.35;0.00;5.51;bus_bus;16.371266;48.209451
847.00;224.71;bus12;4952856#0_0;16.71;0.00;8.04;bus_bus;16.371808;48.211109
847.00;151.93;bus13;:17322927_1_0;5.63;0.00;5.54;bus_bus;16.367404;48.206834
847.00;152.44;bus14;-4998703#1_0;30.45;0.00;5.20;bus_bus;16.365735;48.209665
847.00;39.49;bus9;:32665503_0_0;0.94;0.00;5.51;bus_bus;16.374690;48.210536
847.00;121.39;motorcycle9;26565523#1_0;19.20;0.00;1.75;motorcycle_motorcycle;16.375625;48.209329
847.00;42.70;truck13;30323046#3_0;3.01;0.00;4.77;truck_truck;16.374872;48.210663
847.00;125.20;truck18;745742180_0;6.82;0.00;5.87;truck_truck;16.373868;48.210254
847.00;178.16;truck19;:33196459_1_0;9.69;0.00;6.78;truck_truck;16.363693;48.210391
847.00;291.51;truck21;:60431852_4_0;4.35;0.00;5.04;truck_truck;16.366390;48.211252
847.00;52.77;veh30;:12106335818_6_0;0.03;0.00;6.77;veh_passenger;16.363958;48.208284
847.00;126.34;veh34;4952862_0;17.56;0.00;3.45;veh_passenger;16.373658;48.210358
847.00;45.89;veh37;30322208#2_0;13.64;0.00;4.56;veh_passenger;16.370347;48.209430
847.00;52.77;veh40;4998702#0_0;6.35;0.00;6.98;veh_passenger;16.363789;48.208201
847.00;31.05;veh45;9226260_0;25.86;0.00;7.48;veh_passenger;16.368009;48.207840
847.00;150.67;veh48;-9567011#2_0;2.29;0.00;7.83;veh_passenger;16.361891;48.210907
848.00;81.92;bus10;:cluster_12218710644_32665502_7_0;8.80;0.00;5.10;bus_bus;16.374205;48.210167
848.00;225.64;bus11;:33196510_0_0;2.65;0.00;4.96;bus_bus;16.371217;48.209421
848.00;224.03;bus12;4952856#0_0;24.69;0.00;7.99;bus_bus;16.371732;48.211058
848.00;128.89;bus13;:17322927_1_0;9.00;0.00;3.37;bus_bus;16.367448;48.206838
848.00;152.44;bus14;-4998703#1_0;35.43;0.00;4.99;bus_bus;16.365765;48.209625
848.00;40.47;bus9;30323046#2_0;1.14;0.00;5.08;bus_bus;16.374737;48.210570
848.00;121.39;motorcycle9;26565523#1_0;21.60;0.00;2.40;motorcycle_motorcycle;16.375652;48.209318
848.00;42.56;truck13;30323046#3_0;7.77;0.00;4.76;truck_truck;16.374916;48.210694
848.00;125.18;truck18;745742180_0;12.30;0.00;5.48;truck_truck;16.373927;48.210225
848.00;154.23;truck19;4998709_0;6.02;0.00;7.26;truck_truck;16.363733;48.210331
848.00;246.42;truck21;:60431852_4_0;10.58;0.00;6.23;truck_truck;16.366317;48.211229
848.00;52.82;veh30;:12106335818_6_0;6.97;0.00;6.94;veh_passenger;16.364033;48.208320
848.00;125.80;veh34;:32666488_5_0;4.50;0.00;5.67;veh_passenger;16.373719;48.210327
848.00;45.89;veh37;30322208#2_0;17.82;0.00;4.18;veh_passenger;16.370389;48.209455
848.00;52.77;veh40;4998702#0_0;13.25;0.00;6.89;veh_passenger;16.363864;48.208238
848.00;31.05;veh45;9226260_0;33.29;0.00;7.43;veh_passenger;16.368062;48.207897
848.00;150.67;veh48;-9567011#2_0;10.52;0.00;8.23;veh_passenger;16.361944;48.210841
849.00;51.31;bus10;30323046#0_0;4.61;0.00;5.15;bus_bus;16.374254;48.210199
849.00;225.82;bus11;:33196510_0_0;7.73;0.00;5.08;bus_bus;16.371167;48.209390
849.00;222.98;bus12;:68962709_0_0;1.40;0.00;8.32;bus_bus;16.371654;48.211004
849.00;107.03;bus13;:3553717000_0_0;2.30;0.00;2.47;bus_bus;16.367478;48.206846
849.00;152.44;bus14;-4998703#1_0;40.68;0.00;5.24;bus_bus;16.365796;48.209583
849.00;42.10;bus9;30323046#2_0;6.51;0.00;5.37;bus_bus;16.374787;48.210604
849.00;121.39;motorcycle9;26565523#1_0;23.98;0.00;2.38;motorcycle_motorcycle;16.375679;48.209306
849.00;42.56;truck13;30323046#3_0;12.32;0.00;4.55;truck_truck;16.374958;48.210724
849.00;125.18;truck18;745742180_0;18.01;0.00;5.71;truck_truck;16.373989;48.210194
849.00;153.35;truck19;4998709_0;13.83;0.00;7.81;truck_truck;16.363779;48.210268
849.00;212.19;truck21;4998710_0;4.17;0.00;6.97;truck_truck;16.366266;48.211176
849.00;55.03;veh30;:2987780578_1_0;2.11;0.00;7.09;veh_passenger;16.364112;48.208357
849.00;125.74;veh34;:32666488_5_0;10.94;0.00;6.44;veh_passenger;16.373788;48.210292
849.00;23.36;veh37;30322208#2_0;22.64;0.00;4.82;veh_passenger;16.370414;48.209495
849.00;52.77;veh40;4998702#0_0;19.74;0.00;6.49;veh_passenger;16.363935;48.208272
849.00;31.05;veh45;9226260_0;40.61;0.00;7.31;veh_passenger;16.368114;48.207953
849.00;150.67;veh48;-9567011#2_0;19.39;0.00;8.88;veh_passenger;16.362000;48.210771
850.00;43.54;bus10;:1945672227_0_0;3.37;0.00;5.34;bus_bus;16.374303;48.210234
850.00;226.12;bus11;4998730#1_0;3.55;0.00;5.33;bus_bus;16.371115;48.209357
850.00;222.00;bus12;:68962709_0_0;9.21;0.00;7.81;bus_bus;16.371583;48.210952
850.00;88.05;bus13;:3553717000_0_0;4.72;0.00;2.42;bus_bus;16.367508;48.206855
850.00;152.46;bus14;:33196429_4_0;0.25;0.00;5.06;bus_bus;16.365826;48.209542
850.00;42.85;bus9;:3666488119_0_0;3.91;0.00;5.01;bus_bus;16.374834;48.210637
850.00;121.39;motorcycle9;26565523#1_0;25.78;0.00;1.80;motorcycle_motorcycle;16.375699;48.209297
850.00;45.98;truck13;:3597549490_0_0;4.24;0.00;4.72;truck_truck;16.375006;48.210752
850.00;125.18;truck18;745742180_0;23.54;0.00;5.53;truck_truck;16.374049;48.210165
850.00;153.35;truck19;4998709_0;21.58;0.00;7.75;truck_truck;16.363824;48.210205
850.00;208.32;truck21;4998710_0;11.90;0.00;7.73;truck_truck;16.366215;48.211116
850.00;77.83;veh30;375939521#0_0;3.82;0.00;6.43;veh_passenger;16.364196;48.208368
850.00;125.18;veh34;745742180_0;5.51;0.00;5.98;veh_passenger;16.373853;48.210261
850.00;2.82;veh37;:33196571_0_0;1.15;0.00;4.23;veh_passenger;16.370415;48.209533
850.00;52.82;veh40;:12106335818_6_0;5.67;0.00;7.79;veh_passenger;16.364019;48.208313
850.00;31.05;veh45;9226260_0;48.37;0.00;7.76;veh_passenger;16.368169;48.208012
850.00;150.67;veh48;-9567011#2_0;27.45;0.00;8.06;veh_passenger;16.362052;48.210707
851.00;41.51;bus10;30323046#1_0;3.90;0.00;5.43;bus_bus;16.374351;48.210271
851.00;226.33;bus11;4998730#1_0;8.62;0.00;5.07;bus_bus;16.371064;48.209326
851.00;221.83;bus12;4952856#3_0;6.91;0.00;8.17;bus_bus;16.371508;48.210898
851.00;74.54;bus13;4997564#1_0;2.14;0.00;2.45;bus_bus;16.367539;48.206863
851.00;152.97;bus14;:33196429_4_0;5.66;0.00;5.41;bus_bus;16.365858;48.209498
851.00;42.76;bus9;30323046#3_0;4.29;0.00;5.37;bus_bus;16.374884;48.210672
851.00;121.39;motorcycle9;26565523#1_0;27.93;0.00;2.15;motorcycle_motorcycle;16.375724;48.209287
851.00;53.01;truck13;30323046#4_0;4.08;0.00;4.53;truck_truck;16.375056;48.210775
851.00;125.20;truck18;745742180_0;27.95;0.00;4.40;truck_truck;16.374097;48.210141
851.00;153.35;truck19;4998709_0;29.35;0.00;7.77;truck_truck;16.363869;48.210142
851.00;207.71;truck21;4998710_0;20.25;0.00;8.35;truck_truck;16.366161;48.211050
851.00;81.75;veh30;:3334527500_1_0;2.76;0.00;6.68;veh_passenger;16.364285;48.208377
851.00;125.18;veh34;745742180_0;11.40;0.00;5.89;veh_passenger;16.373917;48.210229
851.00;347.94;veh37;:33196571_0_0;5.54;0.00;4.39;veh_passenger;16.370403;48.209571
851.00;52.83;veh40;:2987780578_1_0;0.20;0.00;6.48;veh_passenger;16.364090;48.208348
851.00;31.05;veh45;9226260_0;56.48;0.00;8.11;veh_passenger;16.368227;48.208074
851.00;150.67;veh48;-9567011#2_0;35.45;0.00;8.00;veh_passenger;16.362103;48.210644
852.00;40.21;bus10;30323046#1_0;9.36;0.00;5.46;bus_bus;16.374400;48.210308
852.00;226.46;bus11;4998730#1_0;14.15;0.00;5.53;bus_bus;16.371010;48.209293
852.00;221.81;bus12;4952856#3_0;15.10;0.00;8.19;bus_bus;16.371433;48.210844
852.00;68.32;bus13;4997564#1_0;4.48;0.00;2.34;bus_bus;16.367568;48.206871
852.00;153.46;bus14;:33196429_4_0;10.77;0.00;5.11;bus_bus;16.365887;48.209456
852.00;42.61;bus9;30323046#3_0;9.53;0.00;5.24;bus_bus;16.374932;48.210706
852.00;121.39;motorcycle9;26565523#1_0;29.19;0.00;1.26;motorcycle_motorcycle;16.375738;48.209281
852.00;54.07;truck13;30323046#4_0;8.64;0.00;4.55;truck_truck;16.375106;48.210799
852.00;93.47;truck18;:cluster_12218710644_32665502_7_0;5.00;0.00;5.59;truck_truck;16.374166;48.210145
852.00;153.35;truck19;4998709_0;37.30;0.00;7.95;truck_truck;16.363916;48.210078
852.00;207.27;truck21;4998710_0;28.33;0.00;8.08;truck_truck;16.366110;48.210986
852.00;97.91;veh30;375939521#1_0;5.64;0.00;6.45;veh_passenger;16.364371;48.208368
852.00;125.18;veh34;745742180_0;16.62;0.00;5.22;veh_passenger;16.373974;48.210202
852.00;318.65;veh37;30322208#3_0;1.83;0.00;4.93;veh_passenger;16.370360;48.209604
852.00;76.98;veh40;375939521#0_0;2.45;0.00;6.97;veh_passenger;16.364178;48.208366
852.00;31.05;veh45;9226260_0;63.98;0.00;7.51;veh_passenger;16.368281;48.208131
852.00;150.70;veh48;:1837018201_3_0;3.20;0.00;8.66;veh_passenger;16.362158;48.210575
853.00;39.82;bus10;30323046#1_0;14.89;0.00;5.53;bus_bus;16.374448;48.210346
853.00;226.46;bus11;4998730#1_0;19.38;0.00;5.24;bus_bus;16.370958;48.209261
853.00;221.81;bus12;4952856#3_0;23.42;0.00;8.32;bus_bus;16.371357;48.210789
853.00;66.85;bus13;4997564#1_0;7.08;0.00;2.60;bus_bus;16.367601;48.206880
853.00;154.14;bus14;-4998703#0_0;5.14;0.00;5.38;bus_bus;16.365917;48.209412
853.00;42.91;bus9;:3597549490_0_0;2.18;0.00;5.45;bus_bus;16.374984;48.210741
853.00;121.39;motorcycle9;26565523#1_0;31.15;0.00;1.96;motorcycle_motorcycle;16.375760;48.209271
853.00;54.07;truck13;30323046#4_0;13.54;0.00;4.90;truck_truck;16.375160;48.210824
853.00;49.72;truck18;30323046#0_0;1.36;0.00;5.70;truck_truck;16.374223;48.210179
853.00;153.35;truck19;4998709_0;45.14;0.00;7.84;truck_truck;16.363961;48.210014
853.00;207.27;truck21;4998710_0;36.55;0.00;8.22;truck_truck;16.366057;48.210921
853.00;97.91;veh30;375939521#1_0;11.87;0.00;6.23;veh_passenger;16.364454;48.208359
853.00;125.18;veh34;745742180_0;22.33;0.00;5.71;veh_passenger;16.374036;48.210171
853.00;315.88;veh37;30322208#3_0;6.77;0.00;4.94;veh_passenger;16.370314;48.209637
853.00;77.82;veh40;:3334527500_1_0;0.33;0.00;5.63;veh_passenger;16.364253;48.208376
853.00;31.05;veh45;9226260_0;72.03;0.00;8.04;veh_passenger;16.368338;48.208192
853.00;150.80;veh48;:33196436_6_0;1.77;0.00;9.02;veh_passenger;16.362215;48.210504
854.00;39.61;bus10;30323046#1_0;19.99;0.00;5.10;bus_bus;16.374493;48.210381
854.00;223.70;bus11;:33196562_0_0;3.53;0.00;5.19;bus_bus;16.370912;48.209226
854.00;221.81;bus12;4952856#3_0;31.53;0.00;8.11;bus_bus;16.371283;48.210736
854.00;66.94;bus13;4997564#1_0;9.46;0.00;2.38;bus_bus;16.367630;48.206888
854.00;154.69;bus14;-4998703#0_0;10.20;0.00;5.06;bus_bus;16.365945;48.209371
854.00;47.75;bus9;30323046#4_0;2.86;0.00;5.37;bus_bus;16.375042;48.210769
854.00;121.39;motorcycle9;26565523#1_0;32.64;0.00;1.49;motorcycle_motorcycle;16.375777;48.209264
854.00;54.07;truck13;30323046#4_0;18.41;0.00;4.87;truck_truck;16.375214;48.210849
854.00;43.40;truck18;:1945672227_0_0;0.49;0.00;5.71;truck_truck;16.374277;48.210215
854.00;172.35;truck19;:33196462_3_0;5.14;0.00;6.76;truck_truck;16.363970;48.209957
854.00;207.27;truck21;4998710_0;44.64;0.00;8.09;truck_truck;16.366006;48.210857
854.00;97.91;veh30;375939521#1_0;18.39;0.00;6.52;veh_passenger;16.364540;48.208350
854.00;125.21;veh34;745742180_0;27.63;0.00;5.30;veh_passenger;16.374094;48.210143
854.00;315.88;veh37;30322208#3_0;11.94;0.00;5.17;veh_passenger;16.370267;48.209671
854.00;94.93;veh40;375939521#1_0;2.51;0.00;5.75;veh_passenger;16.364329;48.208372
854.00;31.05;veh45;9226260_0;79.22;0.00;7.19;veh_passenger;16.368390;48.208247
854.00;188.59;veh48;-9567011#0_0;2.74;0.00;8.37;veh_passenger;16.362215;48.210431
855.00;39.38;bus10;30323046#1_0;25.51;0.00;5.52;bus_bus;16.374541;48.210419
855.00;208.44;bus11;27204217_0;4.24;0.00;5.06;bus_bus;16.370899;48.209182
855.00;221.81;bus12;4952856#3_0;39.51;0.00;7.98;bus_bus;16.371210;48.210683
855.00;67.02;bus13;4997564#1_0;11.70;0.00;2.24;bus_bus;16.367658;48.206895
855.00;157.00;bus14;-4998703#0_0;15.37;0.00;5.17;bus_bus;16.365968;48.209327
855.00;52.63;bus9;30323046#4_0;7.98;0.00;5.12;bus_bus;16.375099;48.210795
855.00;121.39;motorcycle9;26565523#1_0;33.97;0.00;1.33;motorcycle_motorcycle;16.375792;48.209258
855.00;54.23;truck13;:3666488128_0_0;4.45;0.00;4.51;truck_truck;16.375264;48.210872
855.00;41.56;truck18;30323046#1_0;1.13;0.00;5.54;truck_truck;16.374327;48.210252
855.00;233.36;truck19;4998718_0;1.76;0.00;6.80;truck_truck;16.363896;48.209922
855.00;207.27;truck21;4998710_0;52.78;0.00;8.14;truck_truck;16.365954;48.210792
855.00;97.91;veh30;375939521#1_0;25.72;0.00;7.33;veh_passenger;16.364638;48.208340
855.00;89.03;veh34;:cluster_12218710644_32665502_7_0;4.33;0.00;5.23;veh_passenger;16.374158;48.210142
855.00;315.88;veh37;:33196566_0_0;0.05;0.00;4.61;veh_passenger;16.370224;48.209701
855.00;97.91;veh40;375939521#1_0;9.63;0.00;7.12;veh_passenger;16.364424;48.208363
855.00;31.05;veh45;9226260_0;87.55;0.00;8.34;veh_passenger;16.368449;48.208311
855.00;190.04;veh48;-9567011#0_0;11.04;0.00;8.30;veh_passenger;16.362194;48.210357
856.00;39.34;bus10;30323046#1_0;30.89;0.00;5.37;bus_bus;16.374588;48.210455
856.00;191.00;bus11;27204217_0;9.43;0.00;5.20;bus_bus;16.370891;48.209135
856.00;221.81;bus12;4952856#3_0;47.78;0.00;8.27;bus_bus;16.371134;48.210629
856.00;67.04;bus13;4997564#1_0;14.09;0.00;2.39;bus_bus;16.367688;48.206903
856.00;159.57;bus14;-4998703#0_0;20.52;0.00;5.14;bus_bus;16.365989;48.209283
856.00;54.07;bus9;30323046#4_0;12.31;0.00;4.33;bus_bus;16.375147;48.210818
856.00;121.39;motorcycle9;26565523#1_0;35.51;0.00;1.53;motorcycle_motorcycle;16.375810;48.209250
856.00;54.46;truck13;30323046#5_0;4.15;0.00;4.72;truck_truck;16.375316;48.210896
856.00;39.87;truck18;30323046#1_0;6.95;0.00;5.82;truck_truck;16.374378;48.210292
856.00;244.38;truck19;4998718_0;9.61;0.00;7.84;truck_truck;16.363800;48.209893
856.00;207.27;truck21;4998710_0;60.62;0.00;7.84;truck_truck;16.365904;48.210730
856.00;97.91;veh30;375939521#1_0;32.81;0.00;7.09;veh_passenger;16.364732;48.208330
856.00;48.00;veh34;30323046#0_0;0.83;0.00;5.84;veh_passenger;16.374218;48.210175
856.00;321.11;veh37;:33196566_0_0;4.30;0.00;4.26;veh_passenger;16.370190;48.209731
856.00;97.91;veh40;375939521#1_0;17.42;0.00;7.79;veh_passenger;16.364527;48.208352
856.00;31.97;veh45;9226260_0;95.30;0.00;7.75;veh_passenger;16.368506;48.208369
856.00;190.04;veh48;-9567011#0_0;19.21;0.00;8.17;veh_passenger;16.362173;48.210285
857.00;39.34;bus10;30323046#1_0;35.98;0.00;5.09;bus_bus;16.374632;48.210490
857.00;185.76;bus11;27204217_0;14.39;0.00;4.96;bus_bus;16.370883;48.209091
857.00;221.81;bus12;4952856#3_0;55.58;0.00;7.81;bus_bus;16.371063;48.210577
857.00;67.04;bus13;4997564#1_0;16.31;0.00;2.23;bus_bus;16.367716;48.206911
857.00;160.88;bus14;-4998703#0_0;25.77;0.00;5.26;bus_bus;16.366011;48.209238
857.00;54.07;bus9;30323046#4_0;17.07;0.00;4.76;bus_bus;16.375199;48.210842
857.00;121.39;motorcycle9;26565523#1_0;37.17;0.00;1.66;motorcycle_motorcycle;16.375829;48.209242
857.00;54.56;truck13;30323046#5_0;9.05;0.00;4.90;truck_truck;16.375371;48.210921
857.00;39.84;truck18;30323046#1_0;12.95;0.00;6.00;truck_truck;16.374431;48.210333
857.00;244.38;truck19;4998718_0;17.39;0.00;7.78;truck_truck;16.363705;48.209864
857.00;211.42;truck21;4998710_0;68.89;0.00;8.28;truck_truck;16.365844;48.210667
857.00;97.91;veh30;375939521#1_0;40.11;0.00;7.30;veh_passenger;16.364829;48.208320
857.00;43.52;veh34;30323046#0_0;6.09;0.00;5.26;veh_passenger;16.374268;48.210209
857.00;328.59;veh37;:1086399425_0_0;4.83;0.00;5.05;veh_passenger;16.370156;48.209771
857.00;97.91;veh40;375939521#1_0;24.06;0.00;6.64;veh_passenger;16.364616;48.208342
857.00;32.21;veh45;9226260_0;103.03;0.00;7.73;veh_passenger;16.368563;48.208428
857.00;190.04;veh48;-9567011#0_0;27.36;0.00;8.14;veh_passenger;16.362152;48.210213
858.00;39.34;bus10;30323046#1_0;41.30;0.00;5.32;bus_bus;16.374678;48.210527
858.00;185.48;bus11;27204217_0;19.39;0.00;4.99;bus_bus;16.370876;48.209046
858.00;221.81;bus12;4952856#3_0;63.38;0.00;7.80;bus_bus;16.370991;48.210526
858.00;67.04;bus13;4997564#1_0;18.81;0.00;2.50;bus_bus;16.367747;48.206919
858.00;160.88;bus14;-4998703#0_0;31.07;0.00;5.30;bus_bus;16.366033;48.209193
858.00;54.15;bus9;:3666488128_0_0;3.63;0.00;5.03;bus_bus;16.375255;48.210868
858.00;121.39;motorcycle9;26565523#1_0;38.50;0.00;1.33;motorcycle_motorcycle;16.375844;48.209236
858.00;56.11;truck13;:32665504_0_0;1.97;0.00;4.75;truck_truck;16.375425;48.210944
858.00;39.57;truck18;30323046#1_0;18.45;0.00;5.51;truck_truck;16.374479;48.210370
858.00;244.38;truck19;4998718_0;25.63;0.00;8.24;truck_truck;16.363604;48.209833
858.00;209.83;truck21;4998710_0;76.69;0.00;7.80;truck_truck;16.365790;48.210607
858.00;90.35;veh30;:1068425372_3_0;4.25;0.00;6.81;veh_passenger;16.364920;48.208316
858.00;41.42;veh34;30323046#1_0;0.32;0.00;5.71;veh_passenger;16.374320;48.210247
858.00;328.56;veh37;:1086399425_0_0;9.37;0.00;4.55;veh_passenger;16.370125;48.209806
858.00;97.91;veh40;375939521#1_0;31.27;0.00;7.21;veh_passenger;16.364711;48.208332
858.00;32.21;veh45;9226260_0;111.21;0.00;8.18;veh_passenger;16.368623;48.208489
858.00;190.04;veh48;-9567011#0_0;35.98;0.00;8.62;veh_passenger;16.362130;48.210137
859.00;40.08;bus10;:32665503_0_0;4.57;0.00;4.97;bus_bus;16.374723;48.210560
859.00;189.23;bus11;27204217_0;24.88;0.00;5.49;bus_bus;16.370857;48.209000
859.00;227.44;bus12;:33196483_0_0;3.90;0.00;6.69;bus_bus;16.370921;48.210490
859.00;67.04;bus13;4997564#1_0;21.02;0.00;2.21;bus_bus;16.367775;48.206926
859.00;160.88;bus14;-4998703#0_0;36.06;0.00;4.99;bus_bus;16.366054;48.209150
859.00;54.31;bus9;30323046#5_0;3.39;0.00;4.79;bus_bus;16.375308;48.210892
859.00;121.39;motorcycle9;26565523#1_0;39.79;0.00;1.29;motorcycle_motorcycle;16.375859;48.209230
859.00;83.56;truck13;:32665504_0_0;7.73;0.00;5.76;truck_truck;16.375500;48.210944
859.00;39.34;truck18;30323046#1_0;24.02;0.00;5.57;truck_truck;16.374528;48.210408
859.00;244.38;truck19;4998718_0;33.70;0.00;8.07;truck_truck;16.363505;48.209803
859.00;207.63;truck21;4998710_0;85.05;0.00;8.36;truck_truck;16.365736;48.210541
859.00;87.51;veh30;1324975135_0;0.89;0.00;6.45;veh_passenger;16.365006;48.208320
859.00;39.84;veh34;30323046#1_0;5.50;0.00;5.18;veh_passenger;16.374366;48.210282
859.00;328.55;veh37;9226410_0;3.62;0.00;4.35;veh_passenger;16.370095;48.209840
859.00;97.91;veh40;375939521#1_0;37.60;0.00;6.33;veh_passenger;16.364796;48.208323
859.00;32.21;veh45;9226260_0;118.66;0.00;7.46;veh_passenger;16.368678;48.208545
859.00;190.04;veh48;-9567011#0_0;44.37;0.00;8.39;veh_passenger;16.362108;48.210063
860.00;41.68;bus10;30323046#2_0;5.11;0.00;5.43;bus_bus;16.374774;48.210595
860.00;210.74;bus11;:33196563_0_0;4.31;0.00;5.02;bus_bus;16.370801;48.208977
860.00;256.89;bus12;:33196483_0_0;9.34;0.00;5.44;bus_bus;16.370854;48.210505
860.00;67.04;bus13;4997564#1_0;23.33;0.00;2.31;bus_bus;16.367804;48.206934
860.00;160.88;bus14;-4998703#0_0;41.61;0.00;5.55;bus_bus;16.366077;48.209102
860.00;54.50;bus9;30323046#5_0;8.67;0.00;5.28;bus_bus;16.375367;48.210919
860.00;121.39;motorcycle9;26565523#1_0;41.96;0.00;2.17;motorcycle_motorcycle;16.375883;48.209219
860.00;113.58;truck13;745742182#0_0;5.67;0.00;5.70;truck_truck;16.375569;48.210921
860.00;39.34;truck18;30323046#1_0;29.98;0.00;5.95;truck_truck;16.374580;48.210449
860.00;244.38;truck19;4998718_0;41.46;0.00;7.76;truck_truck;16.363410;48.209774
860.00;207.63;truck21;4998710_0;92.91;0.00;7.86;truck_truck;16.365686;48.210479
860.00;93.94;veh30;1324975135_0;8.07;0.00;7.18;veh_passenger;16.365103;48.208314
860.00;39.84;veh34;30323046#1_0;11.57;0.00;6.08;veh_passenger;16.374419;48.210323
860.00;328.55;veh37;9226410_0;7.91;0.00;4.28;veh_passenger;16.370066;48.209873
860.00;96.46;veh40;:1068425372_3_0;1.42;0.00;6.48;veh_passenger;16.364882;48.208316
860.00;32.21;veh45;9226260_0;125.84;0.00;7.18;veh_passenger;16.368731;48.208599
860.00;189.22;veh48;-9567011#0_0;51.85;0.00;7.48;veh_passenger;16.362090;48.209997
861.00;42.70;bus10;:3666488119_0_0;2.72;0.00;5.23;bus_bus;16.374823;48.210629
861.00;254.15;bus11;4998724#0_0;5.11;0.00;5.35;bus_bus;16.370734;48.208989
861.00;293.96;bus12;4998704_0;5.18;0.00;5.33;bus_bus;16.370799;48.210536
861.00;67.04;bus13;4997564#1_0;25.77;0.00;2.43;bus_bus;16.367834;48.206942
861.00;160.88;bus14;-4998703#0_0;46.97;0.00;5.36;bus_bus;16.366100;48.209057
